Method,CRPS
constant,0.2945569166585965
MLP,0.3732278428461349
ResNet,0.3601825772569595
FTTrans,0.8092999276080173
distributional_boosted_trees,0.1211591967583378
drf,0.1488445891257424
boosted_trees,0.1139787648686352
rf,0.1402826703740751
linear_regression,0.4744401495404672
engression,0.6588040786372084
GAM,0.27358872082812474
GP,
