Method,RMSE
constant,1.0496102013428041
MLP,0.6543457508087158
ResNet,0.9460347294807434
FTTrans,
boosted_trees,0.6097463908408696
rf,0.6669103144456877
linear_regression,10.883743509514904
engression,0.6090176701545715
GAM,
GP,
