Method,RMSE
constant,1.253934329779935
MLP,0.6038220524787903
ResNet,0.5223997235298157
FTTrans,0.243387833237648
boosted_trees,0.1786437400587347
rf,0.2504179257056835
linear_regression,0.3486155807360434
engression,0.2761219143867492
GAM,1.0191458727581917
GP,
