Method,Log Loss
constant,0.7221380050079034
MLP,0.20268630532184415
ResNet,0.6457702371425594
FTTrans,0.23618224403630422
boosted_trees,0.2151861175734298
rf,0.24865327029242948
logistic_regression,0.3755857697047775
engression,0.23875255871260412
GAM,0.4920238754711746
