Method,Log Loss
constant,0.7113592193965482
MLP,0.42585302896872845
ResNet,0.6539062418723213
FTTrans,0.39786362892022453
boosted_trees,0.3780800955967797
rf,0.39006593105209675
logistic_regression,0.5489230137069863
engression,0.4427609972796388
GAM,0.6795212318533419
