Method,Log Loss
constant,0.8902115363781572
MLP,0.06224720863402827
ResNet,0.8168250610116735
FTTrans,0.01315734983236963
boosted_trees,0.04786497135203365
rf,0.1791451504244909
logistic_regression,0.2489533123486433
engression,0.030560379846620845
GAM,0.6221227511421679
