Method,Log Loss
constant,0.6954582852047052
MLP,1.160102895845786
ResNet,0.7044959548005186
FTTrans,0.5917973276297211
boosted_trees,0.5214463768213954
rf,0.5258738196244427
logistic_regression,2.082141135050117
engression,1.2107730620929678
GAM,0.5837714190113671
