Method,Log Loss
constant,0.7866882408537531
MLP,0.16114605806599006
ResNet,0.6765380259484052
FTTrans,0.14897366131168213
boosted_trees,0.15188626610431855
rf,0.23101816793830754
logistic_regression,0.6128854858802432
engression,0.18393570990156993
GAM,0.4314239364747678
