Method,Log Loss
constant,0.8774732114815305
MLP,1.8457805838477996
ResNet,0.7986740258862092
FTTrans,0.7892872035637312
boosted_trees,1.276626513957047
rf,1.5852756025320418
logistic_regression,2.178824665246235
engression,3.129909651761638
GAM,0.9952578224119342
