Method,Log Loss
constant,0.7048312667592159
MLP,0.5103502447229766
ResNet,0.6849230704099678
FTTrans,0.4568884900449176
boosted_trees,0.43103144016399925
rf,0.44798424984366925
logistic_regression,0.8465445730262524
engression,0.6324537904171953
GAM,0.6853107156492386
