Method,CRPS
constant,21.48720680886233
MLP,0.4315344930527711
ResNet,0.5179601571595923
FTTrans,0.41978597825639363
distributional_boosted_trees,0.4303427568361193
drf,0.3785626033413138
boosted_trees,0.4088098557022189
rf,0.4140887349753503
linear_regression,0.4126319105721628
engression,0.3986865157713524
GAM,0.5053297841656417
