Method,CRPS
constant,44.85059588524625
MLP,3.0369648319603724
ResNet,14.847442855674087
FTTrans,3.648421299376817
distributional_boosted_trees,15.398016077515722
drf,15.870373810734483
boosted_trees,15.222110976240915
rf,16.03676473711044
linear_regression,10.026675401300595
engression,10.398404380351003
GAM,17.976230526985947
