Method,CRPS
constant,0.41497423932526567
MLP,0.24690097415603213
ResNet,0.35124032411598777
FTTrans,0.24269515387835033
distributional_boosted_trees,0.20953404553694704
drf,0.21016121199140694
boosted_trees,0.2142429276477643
rf,0.21432686606781906
linear_regression,0.27834668875525553
engression,0.22382804527574332
GAM,0.2432066038511645
