Method,CRPS
constant,94.69437912462567
MLP,12.675796991563645
ResNet,31.32143425475195
FTTrans,12.396001867597953
distributional_boosted_trees,5.723793721254037
drf,40.86386666666671
boosted_trees,2.9224150171515055
rf,3.4574243610402835
linear_regression,26.567201254651213
engression,2.6132291740537963
GAM,30.569386639275617
