Method,RMSE
constant,12.477957650475435
MLP,0.1088390126824379
ResNet,0.972925066947937
FTTrans,0.14026117324829102
boosted_trees,0.0590727408323261
rf,0.1031591996995579
linear_regression,5.101684093475342
engression,0.1274246275424957
GAM,
GP,
