Method,RMSE
constant,1.495728464446168
MLP,0.367982804775238
ResNet,0.3894655108451843
FTTrans,0.36096450686454773
boosted_trees,0.3528544967869361
rf,0.3956737376532916
linear_regression,1.0713871950748004
engression,0.3534545004367828
GAM,
GP,
