Method,CRPS
constant,0.015298947675736254
MLP,0.014994523229442069
ResNet,0.0154599736236742
FTTrans,0.01572192442852194
distributional_boosted_trees,0.014682556628051216
drf,0.013822475060507867
boosted_trees,0.014512518317316061
rf,0.0143820335985749
linear_regression,0.014963004297386456
engression,0.014043910397509058
GAM,0.015128308575557753
