Method,CRPS
constant,0.3086384195172386
MLP,0.18970871260182845
ResNet,0.19278293630861817
FTTrans,0.1945177095307844
distributional_boosted_trees,0.039137334832575456
drf,0.035918126402097725
boosted_trees,0.03966448274172011
rf,0.04020096986354144
linear_regression,0.13070876282529922
engression,0.035880374315462385
GAM,0.039095304267706875
