Method,CRPS
constant,0.8403519694481447
MLP,0.5651368302825763
ResNet,0.5555623106905146
FTTrans,0.5594670515452981
distributional_boosted_trees,0.3431051260466153
drf,0.35314810631212307
boosted_trees,0.36218419221194986
rf,0.37182302171790566
linear_regression,0.6206674370434223
engression,0.35337502331714554
GAM,0.37718708209581975
