Method,CRPS
constant,1.7757490258380813
MLP,1.7563657686344032
ResNet,1.7779171052072325
FTTrans,1.7546083171465283
distributional_boosted_trees,1.7288604797646279
drf,1.6186683012634409
boosted_trees,1.7491056822679518
rf,1.748296559763087
linear_regression,1.7715579270467703
engression,1.6510184852644785
GAM,1.7513873249002676
