Method,CRPS
constant,0.02360465975731607
MLP,0.018383714357575853
ResNet,0.01904968963810917
FTTrans,0.018373325338969126
distributional_boosted_trees,0.012750389050843369
drf,0.00855995338298128
boosted_trees,0.007377352390181199
rf,0.009324194334680225
linear_regression,0.017517834458848715
engression,0.006826554677528422
GAM,0.01088501288832301
