Method,CRPS
constant,0.5685188532330663
MLP,0.3865691241122048
ResNet,0.3126138988323214
FTTrans,0.2541250898301179
distributional_boosted_trees,0.0358827783661428
drf,0.0920037716610546
boosted_trees,0.0597961065600098
rf,0.0887180502522936
linear_regression,0.2614445572823456
engression,0.0156823986243723
GAM,0.3721200378966724
GP,0.16583666015779036
