Method,CRPS
constant,1.8036238738663468
MLP,1.7930451321513825
ResNet,1.810235496172302
FTTrans,1.7997074356359213
distributional_boosted_trees,1.7442003210468904
drf,1.636478014723692
boosted_trees,1.7813591566032094
rf,1.7711279269343363
linear_regression,1.7998909206745248
engression,1.6726449129309024
GAM,1.7683402242848991
GP,2.6215014452134913
