Method,CRPS
constant,32.17589617231965
MLP,12.897680956188475
ResNet,30.97278641326018
FTTrans,12.846767164276311
distributional_boosted_trees,3.812859710570133
drf,22.01414397852784
boosted_trees,2.4689606340285573
rf,3.172590327089801
linear_regression,27.624727127960806
engression,1.704553154428609
GAM,15.43253404808152
GP,30.864562781991243
