Method,CRPS
constant,1.6451679705297304
MLP,1.3411428944557189
ResNet,1.408707534877594
FTTrans,1.3860022232225109
distributional_boosted_trees,1.1277155112548014
drf,1.058078375352953
boosted_trees,1.1441715065907132
rf,1.1292727252015458
linear_regression,1.1719120556924372
engression,1.05644108690936
GAM,1.128845159353656
GP,1.3769672118550997
