Method,CRPS
constant,0.8787167681506471
MLP,0.6207309221692918
ResNet,0.6864684047324178
FTTrans,0.6010071165249045
distributional_boosted_trees,0.353940604288491
drf,0.348623183948776
boosted_trees,0.3927952056539226
rf,0.3875559185663033
linear_regression,0.4927475407651992
engression,0.3917245452234677
GAM,0.3704191114203596
GP,0.40569808166157206
