Method,Log Loss
constant,0.6956049841711569
MLP,0.6691006363828017
ResNet,0.6927073614283672
FTTrans,0.6622205905078719
boosted_trees,0.6570268158785538
rf,0.655998438942744
logistic_regression,0.6598894558751008
engression,0.6682490213055883
GAM,
GP,
