Method,Log Loss
constant,0.6993247191133963
MLP,0.4839047577267502
ResNet,0.5599806954393235
FTTrans,0.4561199580629208
boosted_trees,0.480395494618989
rf,0.4809713865509402
logistic_regression,0.608044852831414
engression,0.5833451179065939
GAM,0.6181119121698184
GP,
