Method,Log Loss
constant,0.7006603598290039
MLP,0.5196153269345221
ResNet,0.6030051964216655
FTTrans,0.5247224572016689
boosted_trees,0.4422452795484224
rf,0.4694539205701407
logistic_regression,0.5449885623894349
engression,0.5383192193443437
GAM,0.48252746449342365
GP,
