Method,CRPS
constant,0.6396002765321687
MLP,0.3681644429520101
ResNet,0.3743389001096294
FTTrans,0.3668171183475362
distributional_boosted_trees,0.0192264035392781
drf,0.0067035092458117
boosted_trees,0.0088655274127454
rf,0.0076071563462677
linear_regression,0.3571919189234552
engression,0.0138246223548445
GAM,
GP,
