Method,CRPS
constant,7.319179644226722
MLP,4.096989861352666
ResNet,4.061398667032786
FTTrans,4.165885913889965
distributional_boosted_trees,0.0336884037138207
drf,0.0296700717551354
boosted_trees,0.0130844059423626
rf,0.0395883035130415
linear_regression,2.796395507733654
engression,0.0736783540022448
GAM,
GP,
