Method,CRPS
constant,0.8403519694481447
MLP,0.5129806988046051
ResNet,0.518100648009685
FTTrans,0.5202719365142989
distributional_boosted_trees,0.1691477956867086
drf,0.1992215857757285
boosted_trees,0.1798161582125869
rf,0.2040759410641693
linear_regression,0.600339888405581
engression,0.1705208859395897
GAM,
GP,
