Method,RMSE
constant,1.3634562848464284
MLP,1.2253443002700806
ResNet,1.3079177141189575
FTTrans,1.1939059495925903
boosted_trees,1.161466424033585
rf,1.2074213708743256
linear_regression,1.6742932534977033
engression,1.1992117166519165
GAM,1.524784551873621
