Method,RMSE
constant,0.011184899603929334
MLP,0.0028651896864175797
ResNet,0.008174859918653965
FTTrans,0.004047442227602005
boosted_trees,0.004375424511291129
rf,0.005996045050718032
linear_regression,0.004695278699453441
engression,0.002736467868089676
GAM,0.011132561857207174
