Method,RMSE
constant,0.10537295978928758
MLP,0.061046190559864044
ResNet,0.08183795213699341
FTTrans,0.06605109572410583
boosted_trees,0.0670729803459225
rf,0.06838719895169369
linear_regression,0.0892841960326569
engression,0.06336891651153564
GAM,0.10612133900998026
