Method,RMSE
constant,14.102482051043355
MLP,12.14223575592041
ResNet,34.92728042602539
FTTrans,3.221172332763672
boosted_trees,11.160997633424705
rf,29.716849484808165
linear_regression,46.93386275690819
engression,10.234780311584473
GAM,41.16098159060213
