Method,RMSE
constant,1.2764426491142082
MLP,3.2817046642303467
ResNet,1.5052454471588135
FTTrans,0.30541062355041504
boosted_trees,0.257477955522354
rf,0.2935829150467938
linear_regression,7.212669108366938
engression,1.679781198501587
GAM,7.167069379176161
