Method,RMSE
constant,0.902284333854273
MLP,0.40375858545303345
ResNet,0.69826340675354
FTTrans,0.30806052684783936
boosted_trees,0.26202936667934684
rf,0.3901112993082196
linear_regression,0.5185489761932636
engression,0.3283020555973053
GAM,0.8778325507943925
