Method,RMSE
constant,0.02841251042585441
MLP,0.02876915968954563
ResNet,0.029847148805856705
FTTrans,0.03139336407184601
boosted_trees,0.028175758510767514
rf,0.028060337404385186
linear_regression,0.029699099658041933
engression,0.031534552574157715
GAM,0.030176293070319285
