Method,RMSE
constant,1.3198881734134944
MLP,0.516717255115509
ResNet,1.129239559173584
FTTrans,0.3118498921394348
boosted_trees,0.2669331576397034
rf,0.2848083628928374
linear_regression,0.8475946984780388
engression,0.2822040617465973
GAM,0.2987554656651703
