Method,CRPS
constant,0.30308476384411
MLP,0.2806517327775115
ResNet,0.3453812104380255
FTTrans,0.280057948785641
distributional_boosted_trees,0.2273226302680347
drf,0.1478483915789552
boosted_trees,0.2143310745815232
rf,0.2039487205329217
linear_regression,0.2563888810339437
engression,0.2550007365592782
GAM,0.2497559974015563
GP,
