Method,CRPS
constant,0.781143714003598
MLP,0.5107466057738412
ResNet,0.6359926065032177
FTTrans,0.5186249965197369
distributional_boosted_trees,0.1909192712081931
drf,0.2164957351365588
boosted_trees,0.200503426652575
rf,0.2230376642352448
linear_regression,0.6001412335235828
engression,0.1882026201180042
GAM,0.330484350380125
GP,
