Method,CRPS
constant,0.5819381305321673
MLP,0.3495284654591927
ResNet,0.4463762354209279
FTTrans,0.3452823972173678
distributional_boosted_trees,0.0556184624678497
drf,0.0824479773772114
boosted_trees,0.0558595401301899
rf,0.0772324380255822
linear_regression,0.0739464112507117
engression,0.060201281739293
GAM,
GP,
