Method,Accuracy
Constant,0.4002835538752363
MLP,0.779773156899811
ResNet,0.5789224952741021
FTTrans,0.7991493383742911
boosted_trees,0.8142722117202268
rf,0.804820415879017
logistic_regression,0.751890359168242
engression,0.7783553875236295
GAM,0.7972589792060492
GP,0.7603969754253308
