Method,Accuracy
Constant,0.1376666666666666
MLP,0.9266666666666666
ResNet,0.8623333333333333
FTTrans,0.9346666666666666
boosted_trees,0.9323333333333332
rf,0.927
logistic_regression,0.9246666666666666
engression,0.9413333333333334
GAM,
GP,0.9286666666666666
