Method,Accuracy
Constant,0.492772667542707
MLP,0.5479632063074902
ResNet,0.5466491458607096
FTTrans,0.5663600525624178
boosted_trees,0.5308804204993429
rf,0.5749014454664915
logistic_regression,0.5591327201051248
engression,0.5637319316688568
GAM,0.5433639947437582
GP,0.5407358738501971
