Method,Accuracy
Constant,0.3396860986547085
MLP,0.9028400597907325
ResNet,0.6733931240657698
FTTrans,0.9114349775784754
boosted_trees,0.907324364723468
rf,0.905829596412556
logistic_regression,0.7836322869955157
engression,0.9118086696562032
GAM,
GP,0.8617339312406577
