Method,Accuracy
Constant,0.3034209221616262
MLP,0.9856222112047596
ResNet,0.6722855726326227
FTTrans,0.9965294992563212
boosted_trees,0.985126425384234
rf,0.9771938522558254
logistic_regression,0.8200297471492315
engression,0.9856222112047596
GAM,
GP,0.9742191373326723
