Method,Accuracy
Constant,0.4886666666666667
MLP,0.743
ResNet,0.7503333333333333
FTTrans,0.7733333333333333
boosted_trees,0.7766666666666666
rf,0.7666666666666667
logistic_regression,0.7306666666666667
engression,0.7673333333333333
GAM,0.7656666666666667
GP,0.749
