Method,RMSE
constant,1.0361902936574667
MLP,0.4944739043712616
ResNet,0.2761677503585815
FTTrans,0.0680028721690177
boosted_trees,0.0847020286620215
rf,0.1695582052426056
linear_regression,0.4646076256937732
engression,0.2283557802438736
GAM,0.343254816622087
GP,
