Method,RMSE
constant,0.5432152308871605
MLP,0.6869361996650696
ResNet,0.5203614234924316
FTTrans,1.2049992084503174
boosted_trees,0.2075052760992927
rf,0.2521145381911954
linear_regression,1.0994120277402566
engression,0.6484769582748413
GAM,1.2278687566410165
GP,
