Method,CRPS
constant,0.5744130618872225
MLP,0.5938722952418216
ResNet,0.5514619559545441
FTTrans,0.2129625140242988
distributional_boosted_trees,0.151974481667981
drf,0.2157409143256785
boosted_trees,0.1308637503556839
rf,0.203001541228436
linear_regression,0.2332248641126979
engression,0.138146572297881
GAM,0.1846818673579008
GP,0.23831278202282252
