Method,CRPS
constant,1.8171669962339632
MLP,1.8157095336973408
ResNet,1.8055692717251903
FTTrans,1.8068738313894928
distributional_boosted_trees,1.7898093035334692
drf,1.6840715207349457
boosted_trees,1.7995873029047271
rf,1.79324141369318
linear_regression,1.8150709078250404
engression,1.727400234044309
GAM,1.815247296615698
GP,2.64679808736709
