Method,CRPS
constant,0.4882363634900138
MLP,0.4653211430573126
ResNet,0.4607818891049851
FTTrans,0.4308520893014137
distributional_boosted_trees,0.4040486363411215
drf,0.3670671552320603
boosted_trees,0.4122526621289126
rf,0.413051101584965
linear_regression,0.3901472132139996
engression,0.4146770411696316
GAM,0.3902266695024641
GP,
