Method,CRPS
constant,1.1364166767234405
MLP,0.7333134471873034
ResNet,0.8416299895437875
FTTrans,0.735325717269334
distributional_boosted_trees,0.6316409760504572
drf,0.64290074374237
boosted_trees,0.6733565087928612
rf,0.6854196315067588
linear_regression,0.7456065847399407
engression,0.8198375817529526
GAM,0.7207674351853672
GP,0.6826998438789833
