Method,CRPS
constant,19.339469127265847
MLP,19.14875431562472
ResNet,14.245930322229423
FTTrans,3.8896186409215545
distributional_boosted_trees,7.702408712718559
drf,11.07376948116354
boosted_trees,3.572406982496461
rf,3.699417591402781
linear_regression,26.724061839153148
engression,2.7913616536508776
GAM,14.59917602883824
GP,36.61334439263177
