Method,CRPS
constant,0.4663901261373039
MLP,0.3599894754292146
ResNet,0.3560529074528326
FTTrans,0.2950243791960466
distributional_boosted_trees,0.2619122011209458
drf,0.2209990229948847
boosted_trees,0.2770928197262156
rf,0.2668483067082643
linear_regression,0.3379916998389382
engression,0.3501386658153477
GAM,0.3100567370719431
GP,-11272.770025518941
