Method,CRPS
constant,0.4030210988895269
MLP,0.233729923468367
ResNet,0.2417986961941726
FTTrans,0.2138610704125822
distributional_boosted_trees,0.1399300346398825
drf,0.1586413128991354
boosted_trees,0.1434637554975123
rf,0.1546847478401811
linear_regression,0.273283897144575
engression,0.2100734551749364
GAM,0.255673044000484
GP,0.19019984725875
