Method,CRPS
constant,0.5341476512158645
MLP,0.4843640448133169
ResNet,0.446980917936746
FTTrans,0.4366333174236202
distributional_boosted_trees,0.4193934497770441
drf,0.3913795188785817
boosted_trees,0.4148139705545371
rf,0.4280518882119874
linear_regression,0.4316213707800349
engression,0.4181638590762064
GAM,0.4295618288689659
GP,-1.0442338253766506e+33
