Method,RMSE
constant,1.3878678074818376
MLP,0.5735872387886047
ResNet,1.1280277967453003
FTTrans,0.3772885799407959
boosted_trees,0.3746011312577312
rf,0.4236067478830936
linear_regression,1.061811272268094
engression,0.3936334252357483
GAM,0.599244578894058
GP,
