Method,Accuracy
Constant,0.0704015865146256
MLP,0.9930589985126426
ResNet,0.510659395141299
FTTrans,0.9920674268715914
boosted_trees,0.992563212692117
rf,0.9752107089737232
logistic_regression,0.9355478433316808
engression,0.9970252850768468
GAM,
GP,0.9762022806147744
