Method,Accuracy
Constant,0.448210922787194
MLP,0.6854990583804144
ResNet,0.4832391713747646
FTTrans,0.7190207156308851
boosted_trees,0.7163841807909604
rf,0.7352165725047081
logistic_regression,0.6670433145009416
engression,0.67984934086629
GAM,0.7167608286252354
GP,0.7047080979284369
