Method,Accuracy
Constant,0.4843333333333333
MLP,0.7553333333333333
ResNet,0.652
FTTrans,0.762
boosted_trees,0.8206666666666667
rf,0.8173333333333334
logistic_regression,0.7683333333333333
engression,0.7846666666666666
GAM,0.6973333333333334
GP,0.768
