Method,Accuracy
Constant,0.4603409933283914
MLP,0.823943661971831
ResNet,0.6089696071163825
FTTrans,0.816160118606375
boosted_trees,0.8361749444032617
rf,0.8050407709414381
logistic_regression,0.7327650111193477
engression,0.8269088213491476
GAM,0.7976278724981468
GP,0.7916975537435137
